,school_name,school_slug,season,ranker,team_game_num_season,date,game_location,opp_name_abbr,game_type,team_game_result,team_game_score,opp_team_game_score,overtimes,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,Rk,School,G,W,L,W-L%,SRS,SOS,Unnamed: 8,W.1,L.1,Unnamed: 11,W.2,L.2,Unnamed: 14,W.3,L.3,Unnamed: 17,Tm.,Opp.,Unnamed: 20,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
51,Air Force,air-force,2024,18,18,2024-01-23,@,UNLV,REG (Conf),W,90,58,,31,56,0.554,14,28,0.5,17,28,0.607,0.679,14,17,0.824,5,29,34,25,3,4,7,20,18,57,0.316,5,28,0.179,13,29,0.448,0.36,17,23,0.739,10,17,27,12,4,3,7,16,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
52,Air Force,air-force,2024,19,19,2024-01-27,@,Fresno State,REG (Conf),L,70,84,,27,55,0.491,11,25,0.44,16,30,0.533,0.591,5,8,0.625,7,15,22,13,7,3,11,17,27,51,0.529,11,25,0.44,16,26,0.615,0.637,19,25,0.76,11,20,31,19,9,1,10,11,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
53,Air Force,air-force,2024,20,20,2024-01-30,,Wyoming,REG (Conf),L,72,83,,26,52,0.5,13,33,0.394,13,19,0.684,0.625,7,10,0.7,4,15,19,18,4,3,9,17,28,50,0.56,12,19,0.632,16,31,0.516,0.68,15,18,0.833,6,21,27,16,2,0,8,11,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
54,Air Force,air-force,2024,21,21,2024-02-03,@,Boise State,REG (Conf),L,56,94,,18,52,0.346,10,31,0.323,8,21,0.381,0.442,10,11,0.909,8,10,18,9,4,1,10,17,30,50,0.6,15,27,0.556,15,23,0.652,0.75,19,22,0.864,9,18,27,17,4,3,8,12,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
55,Air Force,air-force,2024,22,22,2024-02-06,,San Diego State,REG (Conf),L,64,77,,21,46,0.457,10,20,0.5,11,26,0.423,0.565,12,21,0.571,8,16,24,10,7,2,11,19,25,49,0.51,11,22,0.5,14,27,0.519,0.622,16,22,0.727,8,20,28,14,8,5,9,19,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
56,Air Force,air-force,2024,23,23,2024-02-10,,Fresno State,REG (Conf),L,66,68,,26,59,0.441,9,32,0.281,17,27,0.63,0.517,5,10,0.5,9,14,23,17,11,5,10,14,24,42,0.571,8,13,0.615,16,29,0.552,0.667,12,16,0.75,5,21,26,10,7,2,17,13,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
57,Air Force,air-force,2024,24,24,2024-02-13,@,San Jose State,REG (Conf),L,66,73,,20,46,0.435,8,22,0.364,12,24,0.5,0.522,18,26,0.692,11,17,28,13,5,0,11,19,25,39,0.641,3,8,0.375,22,31,0.71,0.679,20,26,0.769,1,16,17,14,6,2,8,16,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
58,Air Force,air-force,2024,25,25,2024-02-21,,UNLV,REG (Conf),L,43,72,,18,52,0.346,5,28,0.179,13,24,0.542,0.394,2,3,0.667,6,11,17,9,7,8,7,16,26,52,0.5,4,13,0.308,22,39,0.564,0.538,16,21,0.762,13,28,41,8,2,3,11,10,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
59,Air Force,air-force,2024,26,26,2024-02-24,@,New Mexico,REG (Conf),W,78,77,,31,60,0.517,11,25,0.44,20,35,0.571,0.608,5,7,0.714,5,18,23,15,6,4,7,21,28,60,0.467,3,16,0.188,25,44,0.568,0.492,18,27,0.667,15,23,38,9,3,7,10,14,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
60,Air Force,air-force,2024,27,27,2024-02-27,,Boise State,REG (Conf),L,48,79,,17,39,0.436,5,18,0.278,12,21,0.571,0.5,9,15,0.6,2,17,19,10,4,4,12,19,24,50,0.48,7,18,0.389,17,32,0.531,0.55,24,27,0.889,6,24,30,11,6,1,6,19,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
61,Air Force,air-force,2024,28,28,2024-03-01,@,Utah State,REG (Conf),L,60,72,,25,53,0.472,6,21,0.286,19,32,0.594,0.528,4,5,0.8,3,19,22,15,6,0,12,18,25,47,0.532,3,14,0.214,22,33,0.667,0.564,19,25,0.76,5,23,28,10,11,4,13,12,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
62,Air Force,air-force,2024,29,29,2024-03-05,@,Wyoming,REG (Conf),L,63,74,,21,51,0.412,14,36,0.389,7,15,0.467,0.549,7,9,0.778,6,16,22,14,4,3,8,18,24,53,0.453,8,20,0.4,16,33,0.485,0.528,18,19,0.947,9,23,32,7,2,1,6,9,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
63,Air Force,air-force,2024,30,30,2024-03-09,,Colorado State,REG (Conf),L,73,82,,24,51,0.471,9,22,0.409,15,29,0.517,0.559,16,20,0.8,9,18,27,12,4,1,6,21,27,41,0.659,6,17,0.353,21,24,0.875,0.732,22,34,0.647,3,20,23,10,3,5,8,20,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
64,Air Force,air-force,2024,31,31,2024-03-13,N,New Mexico,CTOURN,L,56,82,,20,50,0.4,7,28,0.25,13,22,0.591,0.47,9,13,0.692,4,16,20,13,6,6,13,15,32,68,0.471,6,21,0.286,26,47,0.553,0.515,12,13,0.923,15,28,43,21,9,4,9,16,2,Air Force,31,9,22,0.29,-4.77,1.43,,2.0,16.0,,4,12,,5,8,,2051,2243,,1250,727,1604,0.453,273,757,0.361,324,475,0.682,225,872,451,202,122,372,541
65,Alabama A&M,alabama-am,2024,1,1,2023-11-09,@,North Alabama,REG (Non-Conf),L,67,83,,20,56,0.357,4,14,0.286,16,42,0.381,0.393,23,36,0.639,12,22,34,9,9,2,17,20,26,54,0.481,8,23,0.348,18,31,0.581,0.556,23,27,0.852,6,26,32,14,8,2,16,27,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
66,Alabama A&M,alabama-am,2024,2,2,2023-11-18,@,Lipscomb,REG (Non-Conf),L,81,106,,29,69,0.42,6,21,0.286,23,48,0.479,0.464,17,27,0.63,16,21,37,12,10,4,15,16,36,64,0.563,18,32,0.563,18,32,0.563,0.703,16,19,0.842,6,24,30,26,10,7,14,18,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
67,Alabama A&M,alabama-am,2024,3,3,2023-11-21,@,Auburn,REG (Non-Conf),L,54,84,,19,57,0.333,3,15,0.2,16,42,0.381,0.36,13,17,0.765,6,19,25,6,8,3,13,26,26,55,0.473,6,24,0.25,20,31,0.645,0.527,26,36,0.722,13,32,45,19,9,6,13,17,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
68,Alabama A&M,alabama-am,2024,4,4,2023-11-24,N,East Tennessee State,REG (Non-Conf),L,71,82,,22,51,0.431,6,13,0.462,16,38,0.421,0.49,21,25,0.84,7,22,29,11,5,2,14,26,25,56,0.446,13,31,0.419,12,25,0.48,0.563,19,29,0.655,9,22,31,15,7,2,11,22,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
69,Alabama A&M,alabama-am,2024,5,5,2023-11-25,@,Cleveland State,REG (Non-Conf),L,59,86,,20,55,0.364,1,14,0.071,19,41,0.463,0.373,18,31,0.581,14,12,26,14,10,1,20,20,28,50,0.56,8,19,0.421,20,31,0.645,0.64,22,26,0.846,10,21,31,16,14,6,16,21,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
70,Alabama A&M,alabama-am,2024,6,6,2023-11-29,,Tennessee State,REG (Non-Conf),W,85,83,OT,25,58,0.431,4,13,0.308,21,45,0.467,0.466,31,39,0.795,12,27,39,10,7,7,15,19,29,70,0.414,8,24,0.333,21,46,0.457,0.471,17,26,0.654,12,21,33,19,10,2,15,24,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
71,Alabama A&M,alabama-am,2024,7,7,2023-12-02,@,Vanderbilt,REG (Non-Conf),L,59,78,,18,63,0.286,4,21,0.19,14,42,0.333,0.317,19,20,0.95,10,27,37,8,4,0,12,26,23,53,0.434,8,25,0.32,15,28,0.536,0.509,24,34,0.706,9,31,40,16,5,2,9,15,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
72,Alabama A&M,alabama-am,2024,8,8,2023-12-09,@,Georgia Tech,REG (Non-Conf),L,49,70,,16,58,0.276,2,20,0.1,14,38,0.368,0.293,15,20,0.75,7,16,23,4,12,4,7,20,24,56,0.429,8,28,0.286,16,28,0.571,0.5,14,22,0.636,19,32,51,15,3,2,19,14,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
73,Alabama A&M,alabama-am,2024,9,9,2023-12-11,@,Samford,REG (Non-Conf),L,91,118,,31,61,0.508,2,7,0.286,29,54,0.537,0.525,27,39,0.692,10,21,31,9,18,3,27,25,36,66,0.545,18,30,0.6,18,36,0.5,0.682,28,33,0.848,9,22,31,25,19,5,26,28,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
74,Alabama A&M,alabama-am,2024,10,10,2023-12-13,,UAB,REG (Non-Conf),L,82,93,,26,58,0.448,11,23,0.478,15,35,0.429,0.543,19,22,0.864,9,17,26,14,5,4,12,23,30,59,0.508,8,15,0.533,22,44,0.5,0.576,25,36,0.694,16,23,39,19,9,3,10,19,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
75,Alabama A&M,alabama-am,2024,11,11,2023-12-16,,Chattanooga,REG (Non-Conf),L,72,88,,28,58,0.483,4,19,0.211,24,39,0.615,0.517,12,21,0.571,9,18,27,13,5,4,14,21,29,54,0.537,10,26,0.385,19,28,0.679,0.63,20,28,0.714,7,27,34,16,9,1,12,21,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
76,Alabama A&M,alabama-am,2024,12,12,2023-12-21,@,South Alabama,REG (Non-Conf),L,67,83,,25,63,0.397,1,12,0.083,24,51,0.471,0.405,16,23,0.696,9,28,37,7,6,5,14,18,27,68,0.397,6,25,0.24,21,43,0.488,0.441,23,31,0.742,14,29,43,9,6,3,9,23,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
77,Alabama A&M,alabama-am,2024,13,13,2023-12-30,@,Georgia,REG (Non-Conf),L,73,93,,25,53,0.472,5,11,0.455,20,42,0.476,0.519,18,23,0.783,5,23,28,12,8,4,20,21,34,67,0.507,10,24,0.417,24,43,0.558,0.582,15,27,0.556,12,24,36,19,15,6,12,22,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
78,Alabama A&M,alabama-am,2024,14,14,2024-01-06,@,Arkansas–Pine Bluff,REG (Conf),W,63,62,,26,52,0.5,4,9,0.444,22,43,0.512,0.538,7,14,0.5,11,27,38,14,9,4,26,21,19,51,0.373,7,28,0.25,12,23,0.522,0.441,17,21,0.81,3,17,20,11,16,3,14,13,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
79,Alabama A&M,alabama-am,2024,15,15,2024-01-08,@,Mississippi Valley State,REG (Conf),W,78,70,,27,54,0.5,6,12,0.5,21,42,0.5,0.556,18,25,0.72,8,21,29,17,8,2,11,23,23,55,0.418,4,18,0.222,19,37,0.514,0.455,20,25,0.8,11,15,26,8,5,3,11,18,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
80,Alabama A&M,alabama-am,2024,16,16,2024-01-11,,Alcorn State,REG (Conf),L,71,74,,25,54,0.463,9,24,0.375,16,30,0.533,0.546,12,16,0.75,9,16,25,9,4,6,13,19,27,62,0.435,6,13,0.462,21,49,0.429,0.484,14,21,0.667,17,17,34,14,11,1,11,14,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
81,Alabama A&M,alabama-am,2024,17,17,2024-01-13,,Jackson State,REG (Conf),L,67,75,,19,47,0.404,4,12,0.333,15,35,0.429,0.447,25,33,0.758,7,23,30,7,2,5,13,25,22,59,0.373,8,22,0.364,14,37,0.378,0.441,23,32,0.719,14,21,35,9,6,3,11,24,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
82,Alabama A&M,alabama-am,2024,18,18,2024-01-15,N,Alabama State,REG (Conf),L,55,72,,18,45,0.4,3,14,0.214,15,31,0.484,0.433,16,27,0.593,11,24,35,5,5,10,19,19,23,60,0.383,9,19,0.474,14,41,0.341,0.458,17,21,0.81,12,19,31,11,11,5,8,21,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
83,Alabama A&M,alabama-am,2024,19,19,2024-01-27,@,Texas Southern,REG (Conf),L,69,85,,18,52,0.346,5,16,0.313,13,36,0.361,0.394,28,36,0.778,8,17,25,8,6,1,12,29,22,53,0.415,9,19,0.474,13,34,0.382,0.5,32,42,0.762,14,27,41,13,9,3,16,24,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
84,Alabama A&M,alabama-am,2024,20,20,2024-01-29,@,Prairie View A&M,REG (Conf),L,76,87,,28,60,0.467,6,16,0.375,22,44,0.5,0.517,14,26,0.538,7,21,28,15,13,4,18,26,28,56,0.5,2,6,0.333,26,50,0.52,0.518,29,38,0.763,9,26,35,10,11,3,15,19,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
85,Alabama A&M,alabama-am,2024,21,21,2024-02-03,,Florida A&M,REG (Conf),W,73,61,,21,48,0.438,5,16,0.313,16,32,0.5,0.49,26,34,0.765,5,25,30,11,13,3,13,15,24,60,0.4,4,16,0.25,20,44,0.455,0.433,9,14,0.643,8,27,35,15,7,1,15,20,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
86,Alabama A&M,alabama-am,2024,22,22,2024-02-05,,Bethune-Cookman,REG (Conf),W,72,68,,24,52,0.462,4,13,0.308,20,39,0.513,0.5,20,27,0.741,12,24,36,11,4,2,16,16,22,53,0.415,7,22,0.318,15,31,0.484,0.481,17,21,0.81,4,18,22,10,12,5,12,19,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
87,Alabama A&M,alabama-am,2024,23,23,2024-02-10,@,Southern,REG (Conf),L,62,69,,21,52,0.404,4,13,0.308,17,39,0.436,0.442,16,24,0.667,9,23,32,7,4,4,20,27,18,54,0.333,5,18,0.278,13,36,0.361,0.38,28,37,0.757,13,20,33,12,11,7,11,23,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
88,Alabama A&M,alabama-am,2024,24,24,2024-02-12,@,Grambling State,REG (Conf),W,60,50,,19,56,0.339,0,9,0.0,19,47,0.404,0.339,22,30,0.733,16,34,50,4,8,4,17,19,16,55,0.291,2,16,0.125,14,39,0.359,0.309,16,27,0.593,11,20,31,4,11,6,13,19,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
89,Alabama A&M,alabama-am,2024,25,25,2024-02-17,,Mississippi Valley State,REG (Conf),W,80,57,,25,51,0.49,5,14,0.357,20,37,0.541,0.539,25,29,0.862,8,23,31,12,8,6,10,21,17,52,0.327,5,16,0.313,12,36,0.333,0.375,18,22,0.818,9,15,24,5,7,1,16,22,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
90,Alabama A&M,alabama-am,2024,26,26,2024-02-19,,Arkansas–Pine Bluff,REG (Conf),W,75,67,,27,69,0.391,3,16,0.188,24,53,0.453,0.413,18,28,0.643,14,32,46,14,8,5,10,17,21,66,0.318,9,34,0.265,12,32,0.375,0.386,16,19,0.842,7,31,38,12,4,2,12,22,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
91,Alabama A&M,alabama-am,2024,27,27,2024-02-24,@,Bethune-Cookman,REG (Conf),L,61,63,,21,42,0.5,4,9,0.444,17,33,0.515,0.548,15,23,0.652,4,23,27,19,6,4,19,22,19,54,0.352,4,15,0.267,15,39,0.385,0.389,21,25,0.84,9,17,26,10,12,2,11,18,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
92,Alabama A&M,alabama-am,2024,28,28,2024-02-26,@,Florida A&M,REG (Conf),L,58,76,,21,47,0.447,2,13,0.154,19,34,0.559,0.468,14,21,0.667,9,17,26,6,9,3,23,16,28,55,0.509,7,12,0.583,21,43,0.488,0.573,13,16,0.813,8,19,27,13,15,4,16,16,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
93,Alabama A&M,alabama-am,2024,29,29,2024-03-02,,Alabama State,REG (Conf),W,58,53,,19,51,0.373,3,14,0.214,16,37,0.432,0.402,17,24,0.708,11,29,40,8,7,9,12,14,16,60,0.267,10,27,0.37,6,33,0.182,0.35,11,14,0.786,9,19,28,12,9,6,11,18,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
94,Alabama A&M,alabama-am,2024,30,30,2024-03-07,,Grambling State,REG (Conf),L,73,74,,26,58,0.448,3,13,0.231,23,45,0.511,0.474,18,23,0.783,12,17,29,12,10,0,15,24,22,45,0.489,2,6,0.333,20,39,0.513,0.511,28,33,0.848,8,21,29,6,11,2,17,23,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
95,Alabama A&M,alabama-am,2024,31,31,2024-03-09,,Southern,REG (Conf),W,66,56,,21,45,0.467,5,13,0.385,16,32,0.5,0.522,19,28,0.679,6,18,24,12,10,3,12,18,16,43,0.372,7,24,0.292,9,19,0.474,0.453,17,23,0.739,9,18,27,11,5,4,23,22,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
96,Alabama A&M,alabama-am,2024,32,32,2024-03-13,N,Alcorn State,CTOURN,W,75,63,,23,56,0.411,7,22,0.318,16,34,0.471,0.473,22,26,0.846,11,27,38,15,5,3,13,22,20,54,0.37,5,17,0.294,15,37,0.405,0.417,18,25,0.72,8,24,32,11,8,1,13,21,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
97,Alabama A&M,alabama-am,2024,33,33,2024-03-15,N,Texas Southern,CTOURN,L,65,72,,20,55,0.364,4,17,0.235,16,38,0.421,0.4,21,28,0.75,7,25,32,9,5,6,12,21,25,58,0.431,6,19,0.316,19,39,0.487,0.483,16,20,0.8,5,23,28,10,6,3,9,22,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
98,Alabama A&M,alabama-am,2024,34,34,2024-03-20,@,Austin Peay,CIT,W,81,71,,31,58,0.534,1,9,0.111,30,49,0.612,0.543,18,24,0.75,11,35,46,11,6,6,17,17,24,67,0.358,6,29,0.207,18,38,0.474,0.403,17,22,0.773,10,18,28,10,10,1,9,17,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
99,Alabama A&M,alabama-am,2024,35,35,2024-03-23,@,Norfolk State,CIT,L,66,81,,22,54,0.407,8,19,0.421,14,35,0.4,0.481,14,17,0.824,7,20,27,14,4,3,14,15,31,66,0.47,8,20,0.4,23,46,0.5,0.53,11,16,0.688,14,21,35,18,10,1,7,15,5,Alabama A&M,35,12,23,0.343,-14.35,-7.52,,9.0,9.0,,7,5,,4,15,,2414,2653,,1405,806,1918,0.42,148,516,0.287,654,906,0.722,394,1248,369,261,136,565,727
100,Alabama State,alabama-state,2024,1,1,2023-11-06,@,Ole Miss,REG (Non-Conf),L,59,69,,17,62,0.274,9,25,0.36,8,37,0.216,0.347,16,21,0.762,7,31,38,9,6,3,11,20,25,68,0.368,7,29,0.241,18,39,0.462,0.419,12,25,0.48,11,32,43,14,6,8,8,15,6,Alabama State,32,13,19,0.406,-11.73,-6.87,,8.0,10.0,,7,5,,3,13,,2195,2221,,1303,772,2087,0.37,223,793,0.281,428,592,0.723,453,1265,345,277,123,361,609
101,Alabama State,alabama-state,2024,2,2,2023-11-10,@,Iowa,REG (Non-Conf),L,67,98,,23,65,0.354,6,22,0.273,17,43,0.395,0.4,15,20,0.75,12,27,39,7,5,3,15,29,33,72,0.458,9,29,0.31,24,43,0.558,0.521,23,35,0.657,17,27,44,27,6,3,6,15,6,Alabama State,32,13,19,0.406,-11.73,-6.87,,8.0,10.0,,7,5,,3,13,,2195,2221,,1303,772,2087,0.37,223,793,0.281,428,592,0.723,453,1265,345,277,123,361,609
102,Alabama State,alabama-state,2024,3,3,2023-11-14,,Oglethorpe,REG (Non-Conf),W,115,51,,41,76,0.539,12,32,0.375,29,44,0.659,0.618,21,27,0.778,15,39,54,24,15,9,9,17,15,56,0.268,7,29,0.241,8,27,0.296,0.33,14,22,0.636,4,19,23,7,4,2,19,16,6,Alabama State,32,13,19,0.406,-11.73,-6.87,,8.0,10.0,,7,5,,3,13,,2195,2221,,1303,772,2087,0.37,223,793,0.281,428,592,0.723,453,1265,345,277,123,361,609
103,Alabama State,alabama-state,2024,4,4,2023-11-17,@,Memphis,REG (Non-Conf),L,75,92,,27,86,0.314,10,26,0.385,17,60,0.283,0.372,11,15,0.733,22,15,37,11,12,3,8,22,32,61,0.525,11,25,0.44,21,36,0.583,0.615,17,23,0.739,12,34,46,12,7,7,17,14,6,Alabama State,32,13,19,0.406,-11.73,-6.87,,8.0,10.0,,7,5,,3,13,,2195,2221,,1303,772,2087,0.37,223,793,0.281,428,592,0.723,453,1265,345,277,123,361,609
